testCase,componentTags,testTags,testSuite
01029,StoichiometryMath;Compartment;Species;Reaction;Parameter,Amount;DefaultValue;ReversibleReaction;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01030,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction;LocalParameters,semantic
01031,Compartment;Species;Reaction,Amount;ReversibleReaction;LocalParameters,semantic
01032,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount;ReversibleReaction,semantic
01033,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount;ReversibleReaction,semantic
01034,Compartment;Species;Reaction;Parameter;FunctionDefinition,Amount;ReversibleReaction,semantic
01035,Compartment;Species;Reaction;Parameter;InitialAssignment,Amount;ReversibleReaction,semantic
01036,Compartment;Species;Reaction;Parameter;InitialAssignment,Amount;ReversibleReaction;InitialValueReassigned,semantic
01037,Compartment;Species;Reaction;Parameter;InitialAssignment,Amount;ReversibleReaction;InitialValueReassigned,semantic
01038,Compartment;Species;Reaction;Parameter;AssignmentRule,Amount;ReversibleReaction;InitialValueReassigned,semantic
01039,Compartment;Species;Reaction;Parameter;AssignmentRule,Amount;ReversibleReaction;InitialValueReassigned,semantic
01040,Compartment;Species;Reaction;Parameter;AssignmentRule,Amount;ReversibleReaction;InitialValueReassigned,semantic
01041,Compartment;Species;Reaction;Parameter;RateRule,Amount;ReversibleReaction,semantic
01042,Compartment;Species;Reaction;Parameter;RateRule,Amount;ReversibleReaction,semantic
01043,Compartment;Species;Reaction;Parameter;RateRule,Amount;ReversibleReaction,semantic
01044,Compartment;Species;Reaction;Parameter;AlgebraicRule,Amount;InitialValueReassigned,semantic
01045,Compartment;Species;Reaction;Parameter;EventNoDelay,Amount;ReversibleReaction,semantic
01046,Compartment;Species;Reaction;Parameter;EventNoDelay,Amount;ReversibleReaction,semantic
01047,Compartment;Species;Reaction;Parameter;EventNoDelay,Amount;ReversibleReaction,semantic
01054,Compartment;Species;Reaction;Parameter;AlgebraicRule,Amount,semantic
01055,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction,semantic
01056,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction,semantic
01057,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction,semantic
01058,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction;NonUnityCompartment,semantic
01059,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction;NonUnityCompartment,semantic
01060,Compartment;Species;Reaction;Parameter,Amount;ReversibleReaction;NonUnityCompartment,semantic
01061,Compartment;Species;Reaction;Parameter,Concentration;ReversibleReaction;NonUnityCompartment,semantic
01062,Compartment;Species;Reaction;Parameter,Concentration;ReversibleReaction;NonUnityCompartment,semantic
01063,Compartment;Species;Reaction;Parameter,Concentration;ReversibleReaction;NonUnityCompartment,semantic
01064,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;ReversibleReaction;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01065,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01066,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01067,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01068,InitialAssignment;Compartment;Species;Reaction;Parameter;FunctionDefinition,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01069,InitialAssignment;Compartment;Species;Reaction;Parameter;FunctionDefinition,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01070,InitialAssignment;Compartment;Species;Reaction;Parameter;FunctionDefinition,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01071,InitialAssignment;Compartment;Species;Reaction;Parameter;EventNoDelay,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01072,InitialAssignment;Compartment;Species;Reaction;Parameter;EventNoDelay,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01073,InitialAssignment;Compartment;Species;Reaction;Parameter;EventNoDelay,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01077,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01078,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01079,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01080,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01081,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01082,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01083,InitialAssignment;Compartment;Species;Reaction;Parameter;AlgebraicRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01084,InitialAssignment;Compartment;Species;Reaction;Parameter;AlgebraicRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01085,InitialAssignment;Compartment;Species;Reaction;Parameter;AlgebraicRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01086,InitialAssignment;Compartment;Species;Reaction;Parameter;AlgebraicRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01087,InitialAssignment;Compartment;Species;Reaction;Parameter;AssignmentRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01088,InitialAssignment;Compartment;Species;Reaction;Parameter;AssignmentRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01089,InitialAssignment;Compartment;Species;Reaction;Parameter;RateRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01090,InitialAssignment;Compartment;Species;Reaction;Parameter;RateRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01091,InitialAssignment;Compartment;Species;Reaction;Parameter;FunctionDefinition;RateRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01092,InitialAssignment;Compartment;Species;Reaction;Parameter;RateRule;AssignmentRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01093,InitialAssignment;Compartment;Species;Reaction;Parameter;RateRule,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry;InitialValueReassigned,semantic
01094,InitialAssignment;Compartment;Species;Reaction;Parameter;RateRule;EventNoDelay,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01096,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01097,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01098,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01099,InitialAssignment;Compartment;Species;Reaction;Parameter;CSymbolTime,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01100,Compartment;Species;Reaction;Parameter;CSymbolTime;InitialAssignment,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01101,Compartment;Species;Reaction;Parameter;CSymbolTime;InitialAssignment,InitialValueReassigned;Amount;LocalParameters;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01102,Compartment;InitialAssignment;Parameter;Reaction;Species,InitialValueReassigned;Amount;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01103,Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry,semantic
01104,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry;HasOnlySubstanceUnits,semantic
01105,AssignmentRule;Compartment;Parameter;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry;NonConstantParameter;InitialValueReassigned,semantic
01106,AssignmentRule;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;AssignedVariableStoichiometry;NonUnityStoichiometry;NonConstantParameter;InitialValueReassigned,semantic
01107,AssignmentRule;Compartment;Parameter;Reaction;Species,InitialValueReassigned;Amount;AssignedVariableStoichiometry;NonUnityStoichiometry;NonConstantParameter;HasOnlySubstanceUnits,semantic
01108,AlgebraicRule;AssignmentRule;Compartment;Parameter;Reaction;Species,InitialValueReassigned;Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonConstantParameter;NonUnityStoichiometry,semantic
01109,AssignmentRule;CSymbolTime;Compartment;Parameter;Reaction;Species,InitialValueReassigned;Amount;AssignedVariableStoichiometry;NonUnityStoichiometry,semantic
01110,Compartment;Species;Reaction;Parameter;InitialAssignment,InitialValueReassigned;Amount;ReversibleReaction;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01111,InitialAssignment;Compartment;Species;Reaction;Parameter,InitialValueReassigned;Amount;ReversibleReaction;AssignedConstantStoichiometry;NonUnityStoichiometry,semantic
01112,InitialAssignment;Parameter,InitialValueReassigned;UncommonMathML,semantic
01113,InitialAssignment;Parameter,InitialValueReassigned;UncommonMathML,semantic
01114,InitialAssignment;Parameter,InitialValueReassigned;UncommonMathML,semantic
01115,InitialAssignment;Parameter,InitialValueReassigned;UncommonMathML,semantic
01116,InitialAssignment;Parameter,InitialValueReassigned;UncommonMathML,semantic
01117,Compartment;RateRule;Species,Amount;ConstantSpecies;NonConstantCompartment;NonUnityCompartment,semantic
01118,Compartment;RateRule;Species,Amount;BoundaryCondition;ConstantSpecies;NonConstantCompartment;NonUnityCompartment,semantic
01121,AssignmentRule;CSymbolAvogadro;CSymbolTime;Compartment;FunctionDefinition;InitialAssignment;Parameter;RateRule;Reaction;Species,Amount;AssignedConstantStoichiometry;AssignedVariableStoichiometry;BoundaryCondition;ConstantSpecies;ConversionFactors;HasOnlySubstanceUnits;InitialValueReassigned;LocalParameters;MultiCompartment;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;NonUnityStoichiometry;SpeciesReferenceInMath,semantic
01122,Compartment;RateRule;Reaction;Species,Amount;BoundaryCondition;NonConstantCompartment;NonUnityCompartment,semantic
01123,Compartment;RateRule;Reaction;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;NonConstantCompartment;NonUnityCompartment,semantic
01184,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01185,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01197,Compartment,NonUnityCompartment,semantic
01198,AssignmentRule;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01199,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01200,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01201,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01202,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01203,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01204,AssignmentRule;Parameter;RateRule,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01205,AssignmentRule;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01206,AssignmentRule;Compartment;Parameter;RateRule;Species,Amount;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment,semantic
01207,AssignmentRule;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment,semantic
01208,AssignmentRule;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01217,AssignmentRule;InitialAssignment;Parameter,InitialValueReassigned,semantic
01218,AssignmentRule;InitialAssignment;Parameter,InitialValueReassigned,semantic
01219,Compartment;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01220,Compartment;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01221,Compartment;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;NonConstantCompartment;NonUnityCompartment,semantic
01222,CSymbolTime;Compartment;EventNoDelay;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;NonConstantCompartment;NonUnityCompartment,semantic
01223,AssignmentRule;CSymbolTime;Compartment;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantCompartment;NonUnityCompartment,semantic
01224,Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01225,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01226,Compartment;Parameter;RateRule;Reaction;Species,Amount;NonConstantParameter,semantic
01227,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;NonConstantParameter,semantic
01228,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;NonConstantParameter,semantic
01231,Compartment;Parameter;Reaction;Species,Amount,semantic
01232,Compartment;Parameter;Reaction;Species,Amount;LocalParameters,semantic
01233,Compartment;FunctionDefinition;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01234,InitialAssignment;Parameter,NoMathML,semantic
01235,AssignmentRule;Parameter,NoMathML,semantic
01236,Parameter;RateRule,NoMathML;NonConstantParameter,semantic
01237,CSymbolTime;EventNoDelay;Parameter,NoMathML;NonConstantParameter,semantic
01238,EventNoDelay;Parameter,NoMathML;NonConstantParameter,semantic
01239,EventNoDelay;Parameter,NonConstantParameter,semantic
01240,CSymbolTime;EventNoDelay;Parameter,testType:        TimeCourse,semantic
01243,CSymbolTime;EventNoDelay;Parameter,NoMathML;NonConstantParameter,semantic
01244,AlgebraicRule;Parameter,NoMathML,semantic
01245,Compartment;Reaction;Species,Amount,semantic
01246,Compartment;Reaction;Species,Amount,semantic
01247,Parameter,NoMathML,semantic
01248,CSymbolRateOf;InitialAssignment;Parameter,InitialValueReassigned,semantic
01249,CSymbolRateOf;InitialAssignment;Parameter,InitialValueReassigned,semantic
01250,CSymbolRateOf;InitialAssignment;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
01251,CSymbolRateOf;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01252,CSymbolRateOf;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01253,CSymbolRateOf;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01254,CSymbolRateOf;Compartment;InitialAssignment;Parameter;Reaction;Species,Amount;InitialValueReassigned,semantic
01255,AssignmentRule;CSymbolRateOf;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
01256,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonConstantParameter,semantic
01257,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Reaction;Species,Amount;InitialValueReassigned;NonConstantParameter,semantic
01258,CSymbolRateOf;Parameter;RateRule,NonConstantParameter,semantic
01259,CSymbolRateOf;Compartment;Parameter;RateRule;Reaction;Species,Amount;NonConstantParameter,semantic
01260,CSymbolRateOf;CSymbolTime;EventNoDelay;Parameter;RateRule,NonConstantParameter,semantic
01261,AssignmentRule;CSymbolRateOf;EventNoDelay;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
01264,CSymbolRateOf;Parameter;RateRule,NonConstantParameter,semantic
01265,CSymbolRateOf;Compartment;Parameter;RateRule;Reaction;Species,Amount;NonConstantParameter,semantic
01266,CSymbolRateOf;CSymbolTime;EventNoDelay;Parameter;RateRule,NonConstantParameter,semantic
01271,FunctionDefinition;Parameter,NoMathML,semantic
01275,InitialAssignment;Parameter,InitialValueReassigned;L3v2MathML,semantic
01276,InitialAssignment;Parameter,InitialValueReassigned;L3v2MathML,semantic
01280,AssignmentRule;CSymbolTime;Parameter,InitialValueReassigned;L3v2MathML;NonConstantParameter,semantic
01281,AssignmentRule;CSymbolTime;Parameter,InitialValueReassigned;L3v2MathML;NonConstantParameter,semantic
01283,InitialAssignment;Parameter,BoolNumericSwap;InitialValueReassigned,semantic
01284,EventNoDelay;Parameter,BoolNumericSwap;EventT0Firing;NonConstantParameter,semantic
01285,CSymbolTime;EventNoDelay;Parameter,BoolNumericSwap;NonConstantParameter,semantic
01288,Compartment;Reaction;Species,Amount;BoolNumericSwap,semantic
01289,FunctionDefinition;InitialAssignment;Parameter,BoolNumericSwap;InitialValueReassigned,semantic
01290,Parameter;RateRule,BoolNumericSwap;NonConstantParameter,semantic
01291,AssignmentRule;Parameter,BoolNumericSwap;InitialValueReassigned,semantic
01292,AlgebraicRule;Parameter,BoolNumericSwap;InitialValueReassigned,semantic
01293,CSymbolRateOf;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;NonConstantParameter,semantic
01296,CSymbolRateOf;Compartment;Reaction;Species,Amount,semantic
01297,CSymbolRateOf;CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;NonConstantParameter,semantic
01300,InitialAssignment;Parameter;Reaction,InitialValueReassigned,semantic
01301,AssignmentRule;Parameter;Reaction,InitialValueReassigned,semantic
01302,Parameter;RateRule;Reaction,NonConstantParameter,semantic
01303,CSymbolTime;EventNoDelay;Parameter;Reaction,NonConstantParameter,semantic
01307,Compartment;Reaction;Species,Concentration;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01308,Compartment;RateRule;Species,Concentration;HasOnlySubstanceUnits;NonUnityCompartment,semantic
01309,Compartment;RateRule;Species,Concentration;BoundaryCondition;HasOnlySubstanceUnits;NonConstantCompartment;NonUnityCompartment,semantic
01310,Compartment,NonUnityCompartment,semantic
01311,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01312,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01313,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01314,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01315,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01316,CSymbolAvogadro;InitialAssignment;Parameter,InitialValueReassigned,semantic
01317,AssignmentRule;CSymbolTime;Parameter,InitialValueReassigned;NonConstantParameter,semantic
01323,CSymbolAvogadro;InitialAssignment;Parameter,InitialValueReassigned,semantic
01338,Compartment;Parameter;RateRule;Reaction;Species,Amount;NonConstantParameter;ReversibleReaction,semantic
01339,Compartment;Parameter;RateRule;Reaction;Species,Amount;NonConstantParameter;ReversibleReaction,semantic
01340,CSymbolTime;Compartment;EventNoDelay;Parameter;Reaction;Species,Amount;NonConstantParameter;ReversibleReaction,semantic
01341,Compartment;Species,Amount,semantic
01342,Compartment;Species,Amount;NonUnityCompartment,semantic
01343,AssignmentRule;CSymbolTime;InitialAssignment;Parameter,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01395,AssignmentRule;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonConstantParameter,semantic
01402,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01405,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01408,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01420,Compartment;Reaction;Species,Amount,semantic
01421,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01422,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01423,Compartment;Reaction;Species,Amount,semantic
01424,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01425,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01426,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01427,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01428,Compartment;Reaction;Species,Amount,semantic
01429,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01430,Compartment;Reaction;Species,Amount,semantic
01431,Compartment;Reaction;Species,Amount,semantic
01432,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01433,Compartment;Reaction;Species,Amount;NonUnityStoichiometry,semantic
01434,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01435,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01436,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01437,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01438,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01439,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01440,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01441,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01442,Compartment;InitialAssignment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01443,Compartment;Reaction;Species;StoichiometryMath,Amount;AssignedConstantStoichiometry;DefaultValue;NonUnityStoichiometry,semantic
01444,CSymbolTime;Compartment;EventNoDelay;InitialAssignment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01445,CSymbolTime;Compartment;EventNoDelay;InitialAssignment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01446,CSymbolTime;Compartment;EventNoDelay;InitialAssignment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01447,CSymbolTime;Compartment;EventNoDelay;InitialAssignment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01448,CSymbolTime;Compartment;EventNoDelay;InitialAssignment;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01449,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01450,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01451,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01452,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01453,Compartment;InitialAssignment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;InitialValueReassigned;NonUnityStoichiometry,semantic
01455,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01456,AssignmentRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01457,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Species,Amount;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01458,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Species,Amount;InitialValueReassigned;NonConstantParameter;NonUnityCompartment,semantic
01459,CSymbolRateOf;Compartment;Reaction;Species,Amount;LocalParameters,semantic
01460,CSymbolRateOf;Compartment;Parameter;RateRule;Reaction;Species,Amount;LocalParameters;NonConstantParameter,semantic
01461,AssignmentRule;CSymbolRateOf;Parameter;RateRule,InitialValueReassigned;NoMathML;NonConstantParameter,semantic
01462,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01463,AssignmentRule;CSymbolRateOf;Compartment;Parameter;RateRule;Species,Amount;BoundaryCondition;HasOnlySubstanceUnits;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment,semantic
01464,Compartment;RateRule;Reaction;Species,Amount;AssignedVariableStoichiometry;NoMathML;NonUnityStoichiometry,semantic
01465,AssignmentRule;Compartment;Reaction;Species,Amount;AssignedConstantStoichiometry;InitialValueReassigned;NoMathML;NonUnityStoichiometry,semantic
01478,AssignmentRule;Compartment;FunctionDefinition;Parameter;RateRule;Species,Amount;BoundaryCondition;InitialValueReassigned;NonConstantCompartment;NonConstantParameter;NonUnityCompartment;VolumeConcentrationRates,semantic
01479,AlgebraicRule;CSymbolAvogadro;Parameter,InitialValueReassigned,semantic
01482,AlgebraicRule;CSymbolRateOf;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
01483,AlgebraicRule;CSymbolRateOf;Compartment;Parameter;Reaction;Species,Amount;InitialValueReassigned;NonConstantParameter,semantic
01484,AlgebraicRule;Compartment;Parameter;Reaction;Species,Amount;ConversionFactors;InitialValueReassigned;NonConstantParameter,semantic
01485,AssignmentRule;FunctionDefinition;Parameter,InitialValueReassigned;UncommonMathML,semantic
01486,AssignmentRule;FunctionDefinition;Parameter,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01487,AssignmentRule;CSymbolTime;FunctionDefinition;Parameter,InitialValueReassigned;NonConstantParameter;UncommonMathML,semantic
01489,FunctionDefinition;InitialAssignment;Parameter,InitialValueReassigned,semantic
01490,AssignmentRule;FunctionDefinition;Parameter,InitialValueReassigned,semantic
01491,AssignmentRule;FunctionDefinition;Parameter,InitialValueReassigned,semantic
01492,AssignmentRule;FunctionDefinition;Parameter;RateRule,InitialValueReassigned;NonConstantParameter,semantic
